Listennummer,Partei,Stimmen,Stimmen-Prozent,Gemeinde-Nummer,Gemeinde-Name,Stimmberechtigte,Wahlzettel,Stimmbeteiligung
3,GLP,363,3.263508,769,Wimmis,1925,711,0.3693506493506494
4,JGLP,72,0.6473074,769,Wimmis,1925,711,0.3693506493506494
5,SVP Ost,139,1.2496629,769,Wimmis,1925,711,0.3693506493506494
6,SVP Mitte,5201,46.75897,769,Wimmis,1925,711,0.3693506493506494
7,SVP West,242,2.175672,769,Wimmis,1925,711,0.3693506493506494
8,FDP Ost,123,1.1058167,769,Wimmis,1925,711,0.3693506493506494
9,FDP West,814,7.3181696,769,Wimmis,1925,711,0.3693506493506494
10,EDU,965,8.675716,769,Wimmis,1925,711,0.3693506493506494
11,EDU Plus,86,0.7731727,769,Wimmis,1925,711,0.3693506493506494
12,SP,1068,9.601727,769,Wimmis,1925,711,0.3693506493506494
13,Die Mitte,505,4.540142,769,Wimmis,1925,711,0.3693506493506494
14,PL,156,1.4024993,769,Wimmis,1925,711,0.3693506493506494
15,Grüne,719,6.4640837,769,Wimmis,1925,711,0.3693506493506494
1,EDU,277,7.2041616,770,Stocken-Höfen,830,246,0.2963855421686747
2,Grüne,277,7.2041616,770,Stocken-Höfen,830,246,0.2963855421686747
3,JG,33,0.8582574,770,Stocken-Höfen,830,246,0.2963855421686747
4,SVP West,1276,33.185955,770,Stocken-Höfen,830,246,0.2963855421686747
5,SVP Stadt,178,4.629389,770,Stocken-Höfen,830,246,0.2963855421686747
6,SVP Ost,353,9.180755,770,Stocken-Höfen,830,246,0.2963855421686747
7,EVP,98,2.5487647,770,Stocken-Höfen,830,246,0.2963855421686747
8,JEVP,6,0.15604681,770,Stocken-Höfen,830,246,0.2963855421686747
9,EVP-E,14,0.36410922,770,Stocken-Höfen,830,246,0.2963855421686747
10,SP Frauen,177,4.603381,770,Stocken-Höfen,830,246,0.2963855421686747
11,SP Männer,106,2.756827,770,Stocken-Höfen,830,246,0.2963855421686747
12,JUSO,11,0.28608584,770,Stocken-Höfen,830,246,0.2963855421686747
13,glp,368,9.570871,770,Stocken-Höfen,830,246,0.2963855421686747
14,glp Gen,57,1.4824448,770,Stocken-Höfen,830,246,0.2963855421686747
15,Die Mitte,217,5.643693,770,Stocken-Höfen,830,246,0.2963855421686747
16,FDP,89,2.3146944,770,Stocken-Höfen,830,246,0.2963855421686747
17,JFBEO,22,0.5721717,770,Stocken-Höfen,830,246,0.2963855421686747
18,Aufrecht,96,2.496749,770,Stocken-Höfen,830,246,0.2963855421686747
19,BSL,190,4.9414825,770,Stocken-Höfen,830,246,0.2963855421686747
1,EVP,45,4.162812,782,Guttannen,206,71,0.3446601941747573
2,EVP Plus,0,0.0,782,Guttannen,206,71,0.3446601941747573
3,GLP,12,1.1100832,782,Guttannen,206,71,0.3446601941747573
4,JGLP,5,0.4625347,782,Guttannen,206,71,0.3446601941747573
5,SVP Ost,429,39.685474,782,Guttannen,206,71,0.3446601941747573
6,SVP Mitte,23,2.1276596,782,Guttannen,206,71,0.3446601941747573
7,SVP West,7,0.64754856,782,Guttannen,206,71,0.3446601941747573
8,FDP Ost,61,5.6429234,782,Guttannen,206,71,0.3446601941747573
9,FDP West,0,0.0,782,Guttannen,206,71,0.3446601941747573
10,EDU,0,0.0,782,Guttannen,206,71,0.3446601941747573
11,EDU Plus,4,0.37002775,782,Guttannen,206,71,0.3446601941747573
12,SP,176,16.281221,782,Guttannen,206,71,0.3446601941747573
13,Die Mitte,73,6.7530065,782,Guttannen,206,71,0.3446601941747573
14,PL,36,3.3302498,782,Guttannen,206,71,0.3446601941747573
15,Grüne,210,19.426458,782,Guttannen,206,71,0.3446601941747573
1,EVP,74,1.6757246,783,Hasliberg,836,288,0.3444976076555024
2,EVP Plus,18,0.4076087,783,Hasliberg,836,288,0.3444976076555024
3,GLP,118,2.6721013,783,Hasliberg,836,288,0.3444976076555024
4,JGLP,12,0.27173913,783,Hasliberg,836,288,0.3444976076555024
5,SVP Ost,2248,50.9058,783,Hasliberg,836,288,0.3444976076555024
6,SVP Mitte,216,4.8913045,783,Hasliberg,836,288,0.3444976076555024
7,SVP West,123,2.7853262,783,Hasliberg,836,288,0.3444976076555024
8,FDP Ost,223,5.049819,783,Hasliberg,836,288,0.3444976076555024
9,FDP West,3,0.06793478,783,Hasliberg,836,288,0.3444976076555024
10,EDU,226,5.1177535,783,Hasliberg,836,288,0.3444976076555024
11,EDU Plus,3,0.06793478,783,Hasliberg,836,288,0.3444976076555024
12,SP,452,10.235507,783,Hasliberg,836,288,0.3444976076555024
13,Die Mitte,205,4.64221,783,Hasliberg,836,288,0.3444976076555024
14,PL,22,0.49818844,783,Hasliberg,836,288,0.3444976076555024
15,Grüne,473,10.711051,783,Hasliberg,836,288,0.3444976076555024
1,EVP,162,4.0806046,784,Innertkirchen,887,261,0.294250281848929
2,EVP Plus,17,0.4282116,784,Innertkirchen,887,261,0.294250281848929
3,GLP,161,4.0554156,784,Innertkirchen,887,261,0.294250281848929
4,JGLP,43,1.0831234,784,Innertkirchen,887,261,0.294250281848929
5,SVP Ost,2041,51.41058,784,Innertkirchen,887,261,0.294250281848929
6,SVP Mitte,124,3.1234257,784,Innertkirchen,887,261,0.294250281848929
7,SVP West,42,1.0579345,784,Innertkirchen,887,261,0.294250281848929
8,FDP Ost,313,7.8841305,784,Innertkirchen,887,261,0.294250281848929
9,FDP West,12,0.30226701,784,Innertkirchen,887,261,0.294250281848929
10,EDU,28,0.70528966,784,Innertkirchen,887,261,0.294250281848929
11,EDU Plus,2,0.050377835,784,Innertkirchen,887,261,0.294250281848929
12,SP,489,12.31738,784,Innertkirchen,887,261,0.294250281848929
13,Die Mitte,188,4.7355165,784,Innertkirchen,887,261,0.294250281848929
14,PL,78,1.9647354,784,Innertkirchen,887,261,0.294250281848929
15,Grüne,270,6.8010077,784,Innertkirchen,887,261,0.294250281848929
1,EVP,396,2.3354564,785,Meiringen,3226,1100,0.34097954122752633
2,EVP Plus,136,0.802076,785,Meiringen,3226,1100,0.34097954122752633
3,GLP,652,3.8452466,785,Meiringen,3226,1100,0.34097954122752633
4,JGLP,198,1.1677282,785,Meiringen,3226,1100,0.34097954122752633
5,SVP Ost,5900,34.795944,785,Meiringen,3226,1100,0.34097954122752633
6,SVP Mitte,602,3.5503654,785,Meiringen,3226,1100,0.34097954122752633
7,SVP West,562,3.3144608,785,Meiringen,3226,1100,0.34097954122752633
8,FDP Ost,1634,9.636707,785,Meiringen,3226,1100,0.34097954122752633
9,FDP West,121,0.7136117,785,Meiringen,3226,1100,0.34097954122752633
10,EDU,420,2.4769993,785,Meiringen,3226,1100,0.34097954122752633
11,EDU Plus,21,0.123849966,785,Meiringen,3226,1100,0.34097954122752633
12,SP,3571,21.060392,785,Meiringen,3226,1100,0.34097954122752633
13,Die Mitte,612,3.6093419,785,Meiringen,3226,1100,0.34097954122752633
14,PL,135,0.79617834,785,Meiringen,3226,1100,0.34097954122752633
15,Grüne,1996,11.771644,785,Meiringen,3226,1100,0.34097954122752633
1,EVP,76,3.0436523,786,Schattenhalb,431,165,0.382830626450116
2,EVP Plus,20,0.80096114,786,Schattenhalb,431,165,0.382830626450116
3,GLP,83,3.3239887,786,Schattenhalb,431,165,0.382830626450116
4,JGLP,25,1.0012015,786,Schattenhalb,431,165,0.382830626450116
5,SVP Ost,1382,55.346416,786,Schattenhalb,431,165,0.382830626450116
6,SVP Mitte,166,6.6479774,786,Schattenhalb,431,165,0.382830626450116
7,SVP West,53,2.1225471,786,Schattenhalb,431,165,0.382830626450116
8,FDP Ost,137,5.486584,786,Schattenhalb,431,165,0.382830626450116
9,FDP West,20,0.80096114,786,Schattenhalb,431,165,0.382830626450116
10,EDU,31,1.2414898,786,Schattenhalb,431,165,0.382830626450116
11,EDU Plus,2,0.08009612,786,Schattenhalb,431,165,0.382830626450116
12,SP,149,5.9671607,786,Schattenhalb,431,165,0.382830626450116
13,Die Mitte,112,4.4853826,786,Schattenhalb,431,165,0.382830626450116
14,PL,5,0.20024028,786,Schattenhalb,431,165,0.382830626450116
15,Grüne,236,9.451342,786,Schattenhalb,431,165,0.382830626450116
1,EVP,31,0.5909264,791,Boltigen,1021,338,0.33104799216454456
2,EVP Plus,7,0.133435,791,Boltigen,1021,338,0.33104799216454456
3,GLP,67,1.2771635,791,Boltigen,1021,338,0.33104799216454456
4,JGLP,50,0.9531071,791,Boltigen,1021,338,0.33104799216454456
5,SVP Ost,36,0.6862371,791,Boltigen,1021,338,0.33104799216454456
6,SVP Mitte,1127,21.483036,791,Boltigen,1021,338,0.33104799216454456
7,SVP West,1908,36.37057,791,Boltigen,1021,338,0.33104799216454456
8,FDP Ost,30,0.5718643,791,Boltigen,1021,338,0.33104799216454456
9,FDP West,526,10.026687,791,Boltigen,1021,338,0.33104799216454456
10,EDU,255,4.8608465,791,Boltigen,1021,338,0.33104799216454456
11,EDU Plus,5,0.09531072,791,Boltigen,1021,338,0.33104799216454456
12,SP,318,6.0617614,791,Boltigen,1021,338,0.33104799216454456
13,Die Mitte,489,9.321388,791,Boltigen,1021,338,0.33104799216454456
14,PL,166,3.1643157,791,Boltigen,1021,338,0.33104799216454456
15,Grüne,231,4.403355,791,Boltigen,1021,338,0.33104799216454456
1,EVP,453,4.180124,792,Lenk,1774,709,0.3996617812852311
2,EVP Plus,28,0.2583741,792,Lenk,1774,709,0.3996617812852311
3,GLP,280,2.583741,792,Lenk,1774,709,0.3996617812852311
4,JGLP,126,1.1626834,792,Lenk,1774,709,0.3996617812852311
5,SVP Ost,77,0.7105288,792,Lenk,1774,709,0.3996617812852311
6,SVP Mitte,844,7.7881327,792,Lenk,1774,709,0.3996617812852311
7,SVP West,4666,43.056194,792,Lenk,1774,709,0.3996617812852311
8,FDP Ost,78,0.7197564,792,Lenk,1774,709,0.3996617812852311
9,FDP West,1644,15.170249,792,Lenk,1774,709,0.3996617812852311
10,EDU,819,7.557442,792,Lenk,1774,709,0.3996617812852311
11,EDU Plus,14,0.12918705,792,Lenk,1774,709,0.3996617812852311
12,SP,529,4.881425,792,Lenk,1774,709,0.3996617812852311
13,Die Mitte,687,6.3393927,792,Lenk,1774,709,0.3996617812852311
14,PL,142,1.3103257,792,Lenk,1774,709,0.3996617812852311
15,Grüne,450,4.1524405,792,Lenk,1774,709,0.3996617812852311
1,EVP,126,1.5586344,793,St. Stephan,1032,520,0.5038759689922481
2,EVP Plus,15,0.1855517,793,St. Stephan,1032,520,0.5038759689922481
3,GLP,185,2.288471,793,St. Stephan,1032,520,0.5038759689922481
4,JGLP,64,0.79168725,793,St. Stephan,1032,520,0.5038759689922481
5,SVP Ost,31,0.38347355,793,St. Stephan,1032,520,0.5038759689922481
6,SVP Mitte,626,7.743691,793,St. Stephan,1032,520,0.5038759689922481
7,SVP West,4038,49.95052,793,St. Stephan,1032,520,0.5038759689922481
8,FDP Ost,42,0.5195448,793,St. Stephan,1032,520,0.5038759689922481
9,FDP West,563,6.9643745,793,St. Stephan,1032,520,0.5038759689922481
10,EDU,1254,15.512122,793,St. Stephan,1032,520,0.5038759689922481
11,EDU Plus,23,0.2845126,793,St. Stephan,1032,520,0.5038759689922481
12,SP,385,4.7624936,793,St. Stephan,1032,520,0.5038759689922481
13,Die Mitte,512,6.333498,793,St. Stephan,1032,520,0.5038759689922481
14,PL,60,0.7422068,793,St. Stephan,1032,520,0.5038759689922481
15,Grüne,160,1.9792182,793,St. Stephan,1032,520,0.5038759689922481
1,EVP,152,1.038819,794,Zweisimmen,2314,949,0.4101123595505618
2,EVP Plus,39,0.2665391,794,Zweisimmen,2314,949,0.4101123595505618
3,GLP,761,5.2009296,794,Zweisimmen,2314,949,0.4101123595505618
4,JGLP,472,3.2258062,794,Zweisimmen,2314,949,0.4101123595505618
5,SVP Ost,72,0.49207217,794,Zweisimmen,2314,949,0.4101123595505618
6,SVP Mitte,1207,8.2490425,794,Zweisimmen,2314,949,0.4101123595505618
7,SVP West,4599,31.431108,794,Zweisimmen,2314,949,0.4101123595505618
8,FDP Ost,143,0.97731,794,Zweisimmen,2314,949,0.4101123595505618
9,FDP West,2002,13.68234,794,Zweisimmen,2314,949,0.4101123595505618
10,EDU,403,2.7542374,794,Zweisimmen,2314,949,0.4101123595505618
11,EDU Plus,20,0.13668671,794,Zweisimmen,2314,949,0.4101123595505618
12,SP,1447,9.889284,794,Zweisimmen,2314,949,0.4101123595505618
13,Die Mitte,2583,17.65309,794,Zweisimmen,2314,949,0.4101123595505618
14,PL,178,1.2165118,794,Zweisimmen,2314,949,0.4101123595505618
15,Grüne,554,3.786222,794,Zweisimmen,2314,949,0.4101123595505618
1,EVP,41,1.2264433,841,Gsteig,695,225,0.3237410071942446
2,EVP Plus,16,0.47861204,841,Gsteig,695,225,0.3237410071942446
3,GLP,250,7.478313,841,Gsteig,695,225,0.3237410071942446
4,JGLP,7,0.20939277,841,Gsteig,695,225,0.3237410071942446
5,SVP Ost,46,1.3760096,841,Gsteig,695,225,0.3237410071942446
6,SVP Mitte,160,4.7861204,841,Gsteig,695,225,0.3237410071942446
7,SVP West,1676,50.134613,841,Gsteig,695,225,0.3237410071942446
8,FDP Ost,17,0.50852525,841,Gsteig,695,225,0.3237410071942446
9,FDP West,637,19.05474,841,Gsteig,695,225,0.3237410071942446
10,EDU,64,1.9144481,841,Gsteig,695,225,0.3237410071942446
11,EDU Plus,18,0.5384385,841,Gsteig,695,225,0.3237410071942446
12,SP,138,4.128029,841,Gsteig,695,225,0.3237410071942446
13,Die Mitte,167,4.995513,841,Gsteig,695,225,0.3237410071942446
14,PL,24,0.71791804,841,Gsteig,695,225,0.3237410071942446
15,Grüne,82,2.4528866,841,Gsteig,695,225,0.3237410071942446
1,EVP,15,0.40409482,842,Lauenen,627,239,0.38118022328548645
2,EVP Plus,28,0.7543103,842,Lauenen,627,239,0.38118022328548645
3,GLP,106,2.8556035,842,Lauenen,627,239,0.38118022328548645
4,JGLP,13,0.35021552,842,Lauenen,627,239,0.38118022328548645
5,SVP Ost,52,1.4008621,842,Lauenen,627,239,0.38118022328548645
6,SVP Mitte,293,7.8933187,842,Lauenen,627,239,0.38118022328548645
7,SVP West,1954,52.640087,842,Lauenen,627,239,0.38118022328548645
8,FDP Ost,12,0.32327586,842,Lauenen,627,239,0.38118022328548645
9,FDP West,620,16.702587,842,Lauenen,627,239,0.38118022328548645
10,EDU,240,6.465517,842,Lauenen,627,239,0.38118022328548645
11,EDU Plus,1,0.026939655,842,Lauenen,627,239,0.38118022328548645
12,SP,149,4.0140085,842,Lauenen,627,239,0.38118022328548645
13,Die Mitte,125,3.367457,842,Lauenen,627,239,0.38118022328548645
14,PL,24,0.6465517,842,Lauenen,627,239,0.38118022328548645
15,Grüne,80,2.1551723,842,Lauenen,627,239,0.38118022328548645
1,EVP,379,1.4131773,843,Saanen,4246,1739,0.40956194065002355
2,EVP Plus,169,0.63015026,843,Saanen,4246,1739,0.40956194065002355
3,GLP,1364,5.0859466,843,Saanen,4246,1739,0.40956194065002355
4,JGLP,329,1.2267421,843,Saanen,4246,1739,0.40956194065002355
5,SVP Ost,130,0.48473096,843,Saanen,4246,1739,0.40956194065002355
6,SVP Mitte,941,3.5087063,843,Saanen,4246,1739,0.40956194065002355
7,SVP West,11302,42.141766,843,Saanen,4246,1739,0.40956194065002355
8,FDP Ost,252,0.9396324,843,Saanen,4246,1739,0.40956194065002355
9,FDP West,7680,28.636414,843,Saanen,4246,1739,0.40956194065002355
10,EDU,995,3.7100565,843,Saanen,4246,1739,0.40956194065002355
11,EDU Plus,50,0.186435,843,Saanen,4246,1739,0.40956194065002355
12,SP,1269,4.73172,843,Saanen,4246,1739,0.40956194065002355
13,Die Mitte,1016,3.7883592,843,Saanen,4246,1739,0.40956194065002355
14,PL,163,0.6077781,843,Saanen,4246,1739,0.40956194065002355
15,Grüne,780,2.908386,843,Saanen,4246,1739,0.40956194065002355
1,SVP,4901,57.081295,852,Guggisberg,1309,439,0.33537051184110006
2,EVP,360,4.192872,852,Guggisberg,1309,439,0.33537051184110006
3,EVPZukunft,128,1.490799,852,Guggisberg,1309,439,0.33537051184110006
4,EDU,918,10.691824,852,Guggisberg,1309,439,0.33537051184110006
5,Die Mitte,566,6.592127,852,Guggisberg,1309,439,0.33537051184110006
6,FDP,232,2.702073,852,Guggisberg,1309,439,0.33537051184110006
7,SP Männer,170,1.9799674,852,Guggisberg,1309,439,0.33537051184110006
8,SP Frauen,241,2.8068948,852,Guggisberg,1309,439,0.33537051184110006
9,JUSO,28,0.32611227,852,Guggisberg,1309,439,0.33537051184110006
10,Grüne,458,5.334265,852,Guggisberg,1309,439,0.33537051184110006
11,JG,54,0.6289308,852,Guggisberg,1309,439,0.33537051184110006
12,glp,262,3.051479,852,Guggisberg,1309,439,0.33537051184110006
13,jglp,74,0.86186814,852,Guggisberg,1309,439,0.33537051184110006
14,Aufrecht,194,2.2594922,852,Guggisberg,1309,439,0.33537051184110006
1,SVP,3104,38.761242,853,Rüschegg,1474,409,0.2774762550881954
2,EVP,91,1.1363636,853,Rüschegg,1474,409,0.2774762550881954
3,EVPZukunft,16,0.1998002,853,Rüschegg,1474,409,0.2774762550881954
4,EDU,210,2.6223776,853,Rüschegg,1474,409,0.2774762550881954
5,Die Mitte,1777,22.19031,853,Rüschegg,1474,409,0.2774762550881954
6,FDP,578,7.217782,853,Rüschegg,1474,409,0.2774762550881954
7,SP Männer,197,2.4600399,853,Rüschegg,1474,409,0.2774762550881954
8,SP Frauen,462,5.769231,853,Rüschegg,1474,409,0.2774762550881954
9,JUSO,143,1.7857144,853,Rüschegg,1474,409,0.2774762550881954
10,Grüne,527,6.5809193,853,Rüschegg,1474,409,0.2774762550881954
11,JG,131,1.6358641,853,Rüschegg,1474,409,0.2774762550881954
12,glp,285,3.5589411,853,Rüschegg,1474,409,0.2774762550881954
13,jglp,92,1.1488512,853,Rüschegg,1474,409,0.2774762550881954
14,Aufrecht,395,4.9325676,853,Rüschegg,1474,409,0.2774762550881954
1,SVP,10891,32.39537,855,Schwarzenburg,5545,1709,0.30820559062218217
2,EVP,850,2.5283322,855,Schwarzenburg,5545,1709,0.30820559062218217
3,EVPZukunft,579,1.7222404,855,Schwarzenburg,5545,1709,0.30820559062218217
4,EDU,1615,4.803831,855,Schwarzenburg,5545,1709,0.30820559062218217
5,Die Mitte,3261,9.699872,855,Schwarzenburg,5545,1709,0.30820559062218217
6,FDP,2373,7.058509,855,Schwarzenburg,5545,1709,0.30820559062218217
7,SP Männer,1561,4.6432076,855,Schwarzenburg,5545,1709,0.30820559062218217
8,SP Frauen,3328,9.899164,855,Schwarzenburg,5545,1709,0.30820559062218217
9,JUSO,274,0.8150153,855,Schwarzenburg,5545,1709,0.30820559062218217
10,Grüne,5024,14.943931,855,Schwarzenburg,5545,1709,0.30820559062218217
11,JG,360,1.0708231,855,Schwarzenburg,5545,1709,0.30820559062218217
12,glp,1735,5.160772,855,Schwarzenburg,5545,1709,0.30820559062218217
13,jglp,307,0.9131741,855,Schwarzenburg,5545,1709,0.30820559062218217
14,Aufrecht,1461,4.3457565,855,Schwarzenburg,5545,1709,0.30820559062218217
1,SVP,15051,28.67294,861,Belp,8284,2678,0.3232737807822308
2,EVP,3144,5.9894843,861,Belp,8284,2678,0.3232737807822308
3,EVPZukunft,423,0.8058371,861,Belp,8284,2678,0.3232737807822308
4,EDU,2955,5.6294293,861,Belp,8284,2678,0.3232737807822308
5,Die Mitte,3811,7.2601542,861,Belp,8284,2678,0.3232737807822308
6,FDP,5856,11.155986,861,Belp,8284,2678,0.3232737807822308
7,SP Männer,4988,9.5024,861,Belp,8284,2678,0.3232737807822308
8,SP Frauen,4383,8.349844,861,Belp,8284,2678,0.3232737807822308
9,JUSO,432,0.82298255,861,Belp,8284,2678,0.3232737807822308
10,Grüne,3717,7.0810785,861,Belp,8284,2678,0.3232737807822308
11,JG,829,1.5792882,861,Belp,8284,2678,0.3232737807822308
12,glp,4780,9.10615,861,Belp,8284,2678,0.3232737807822308
13,jglp,600,1.1430312,861,Belp,8284,2678,0.3232737807822308
14,Aufrecht,1523,2.9013944,861,Belp,8284,2678,0.3232737807822308
1,EDU,199,4.4538946,863,Burgistein,932,291,0.31223175965665234
2,Grüne,521,11.660698,863,Burgistein,932,291,0.31223175965665234
3,JG,62,1.3876455,863,Burgistein,932,291,0.31223175965665234
4,SVP West,1024,22.918531,863,Burgistein,932,291,0.31223175965665234
5,SVP Stadt,174,3.89436,863,Burgistein,932,291,0.31223175965665234
6,SVP Ost,393,8.795882,863,Burgistein,932,291,0.31223175965665234
7,EVP,175,3.9167411,863,Burgistein,932,291,0.31223175965665234
8,JEVP,52,1.1638317,863,Burgistein,932,291,0.31223175965665234
9,EVP-E,30,0.6714413,863,Burgistein,932,291,0.31223175965665234
10,SP Frauen,607,13.585498,863,Burgistein,932,291,0.31223175965665234
11,SP Männer,142,3.178156,863,Burgistein,932,291,0.31223175965665234
12,JUSO,41,0.9176365,863,Burgistein,932,291,0.31223175965665234
13,glp,162,3.6257834,863,Burgistein,932,291,0.31223175965665234
14,glp Gen,36,0.8057296,863,Burgistein,932,291,0.31223175965665234
15,Die Mitte,226,5.058192,863,Burgistein,932,291,0.31223175965665234
16,FDP,214,4.789615,863,Burgistein,932,291,0.31223175965665234
17,JFBEO,39,0.8728738,863,Burgistein,932,291,0.31223175965665234
18,Aufrecht,206,4.610564,863,Burgistein,932,291,0.31223175965665234
19,BSL,165,3.6929276,863,Burgistein,932,291,0.31223175965665234
1,SVP,3580,42.522865,866,Gerzensee,923,437,0.4734561213434453
2,EVP,163,1.9360969,866,Gerzensee,923,437,0.4734561213434453
3,EVPZukunft,58,0.68891793,866,Gerzensee,923,437,0.4734561213434453
4,EDU,516,6.128994,866,Gerzensee,923,437,0.4734561213434453
5,Die Mitte,464,5.5113435,866,Gerzensee,923,437,0.4734561213434453
6,FDP,625,7.4236846,866,Gerzensee,923,437,0.4734561213434453
7,SP Männer,558,6.627866,866,Gerzensee,923,437,0.4734561213434453
8,SP Frauen,526,6.247773,866,Gerzensee,923,437,0.4734561213434453
9,JUSO,44,0.5226274,866,Gerzensee,923,437,0.4734561213434453
10,Grüne,768,9.122224,866,Gerzensee,923,437,0.4734561213434453
11,JG,85,1.0096211,866,Gerzensee,923,437,0.4734561213434453
12,glp,679,8.065091,866,Gerzensee,923,437,0.4734561213434453
13,jglp,166,1.9717306,866,Gerzensee,923,437,0.4734561213434453
14,Aufrecht,187,2.2211664,866,Gerzensee,923,437,0.4734561213434453
1,EDU,320,10.181355,867,Gurzelen,679,200,0.29455081001472755
2,Grüne,357,11.358575,867,Gurzelen,679,200,0.29455081001472755
3,JG,63,2.0044544,867,Gurzelen,679,200,0.29455081001472755
4,SVP West,729,23.1944,867,Gurzelen,679,200,0.29455081001472755
5,SVP Stadt,88,2.7998726,867,Gurzelen,679,200,0.29455081001472755
6,SVP Ost,344,10.944958,867,Gurzelen,679,200,0.29455081001472755
7,EVP,144,4.5816097,867,Gurzelen,679,200,0.29455081001472755
8,JEVP,12,0.38180083,867,Gurzelen,679,200,0.29455081001472755
9,EVP-E,14,0.4454343,867,Gurzelen,679,200,0.29455081001472755
10,SP Frauen,162,5.154311,867,Gurzelen,679,200,0.29455081001472755
11,SP Männer,57,1.813554,867,Gurzelen,679,200,0.29455081001472755
12,JUSO,45,1.4317532,867,Gurzelen,679,200,0.29455081001472755
13,glp,324,10.308622,867,Gurzelen,679,200,0.29455081001472755
14,glp Gen,32,1.0181355,867,Gurzelen,679,200,0.29455081001472755
15,Die Mitte,95,3.02259,867,Gurzelen,679,200,0.29455081001472755
16,FDP,83,2.640789,867,Gurzelen,679,200,0.29455081001472755
17,JFBEO,29,0.9226853,867,Gurzelen,679,200,0.29455081001472755
18,Aufrecht,105,3.3407574,867,Gurzelen,679,200,0.29455081001472755
19,BSL,140,4.454343,867,Gurzelen,679,200,0.29455081001472755
1,SVP,442,25.938967,868,Jaberg,244,87,0.35655737704918034
2,EVP,32,1.8779343,868,Jaberg,244,87,0.35655737704918034
3,EVPZukunft,29,1.7018781,868,Jaberg,244,87,0.35655737704918034
4,EDU,161,9.448357,868,Jaberg,244,87,0.35655737704918034
5,Die Mitte,87,5.1056337,868,Jaberg,244,87,0.35655737704918034
6,FDP,138,8.098592,868,Jaberg,244,87,0.35655737704918034
7,SP Männer,112,6.5727696,868,Jaberg,244,87,0.35655737704918034
8,SP Frauen,234,13.732394,868,Jaberg,244,87,0.35655737704918034
9,JUSO,13,0.76291084,868,Jaberg,244,87,0.35655737704918034
10,Grüne,196,11.502347,868,Jaberg,244,87,0.35655737704918034
11,JG,29,1.7018781,868,Jaberg,244,87,0.35655737704918034
12,glp,159,9.330986,868,Jaberg,244,87,0.35655737704918034
13,jglp,13,0.76291084,868,Jaberg,244,87,0.35655737704918034
14,Aufrecht,59,3.4624412,868,Jaberg,244,87,0.35655737704918034
1,SVP,1618,24.393187,869,Kaufdorf,801,333,0.4157303370786517
2,EVP,410,6.1812153,869,Kaufdorf,801,333,0.4157303370786517
3,EVPZukunft,169,2.5478666,869,Kaufdorf,801,333,0.4157303370786517
4,EDU,285,4.2966986,869,Kaufdorf,801,333,0.4157303370786517
5,Die Mitte,379,5.7138553,869,Kaufdorf,801,333,0.4157303370786517
6,FDP,379,5.7138553,869,Kaufdorf,801,333,0.4157303370786517
7,SP Männer,363,5.472637,869,Kaufdorf,801,333,0.4157303370786517
8,SP Frauen,831,12.528268,869,Kaufdorf,801,333,0.4157303370786517
9,JUSO,131,1.9749737,869,Kaufdorf,801,333,0.4157303370786517
10,Grüne,795,11.985527,869,Kaufdorf,801,333,0.4157303370786517
11,JG,156,2.351877,869,Kaufdorf,801,333,0.4157303370786517
12,glp,602,9.075833,869,Kaufdorf,801,333,0.4157303370786517
13,jglp,80,1.2060908,869,Kaufdorf,801,333,0.4157303370786517
14,Aufrecht,435,6.558119,869,Kaufdorf,801,333,0.4157303370786517
1,SVP,3392,19.159512,870,Kehrsatz,2758,905,0.32813633067440173
2,EVP,870,4.9141436,870,Kehrsatz,2758,905,0.32813633067440173
3,EVPZukunft,179,1.011071,870,Kehrsatz,2758,905,0.32813633067440173
4,EDU,882,4.981925,870,Kehrsatz,2758,905,0.32813633067440173
5,Die Mitte,799,4.5131044,870,Kehrsatz,2758,905,0.32813633067440173
6,FDP,3307,18.679394,870,Kehrsatz,2758,905,0.32813633067440173
7,SP Männer,1265,7.145278,870,Kehrsatz,2758,905,0.32813633067440173
8,SP Frauen,1796,10.1446,870,Kehrsatz,2758,905,0.32813633067440173
9,JUSO,146,0.82467234,870,Kehrsatz,2758,905,0.32813633067440173
10,Grüne,2358,13.319024,870,Kehrsatz,2758,905,0.32813633067440173
11,JG,445,2.5135562,870,Kehrsatz,2758,905,0.32813633067440173
12,glp,1721,9.720967,870,Kehrsatz,2758,905,0.32813633067440173
13,jglp,221,1.2483054,870,Kehrsatz,2758,905,0.32813633067440173
14,Aufrecht,323,1.8244464,870,Kehrsatz,2758,905,0.32813633067440173
1,SVP,4739,48.126335,872,Kirchdorf (BE),1499,506,0.33755837224816543
2,EVP,261,2.6505535,872,Kirchdorf (BE),1499,506,0.33755837224816543
3,EVPZukunft,70,0.7108764,872,Kirchdorf (BE),1499,506,0.33755837224816543
4,EDU,442,4.488677,872,Kirchdorf (BE),1499,506,0.33755837224816543
5,Die Mitte,692,7.027521,872,Kirchdorf (BE),1499,506,0.33755837224816543
6,FDP,853,8.662537,872,Kirchdorf (BE),1499,506,0.33755837224816543
7,SP Männer,346,3.5137606,872,Kirchdorf (BE),1499,506,0.33755837224816543
8,SP Frauen,491,4.9862905,872,Kirchdorf (BE),1499,506,0.33755837224816543
